"OxatisId";"ItemSKU";"Name";"TaxRate";"Price1VATExcluded";"Category1Name";"Category2Name";"Category3Name";"Category4Name";"Category5Name";"Category6Name";"Category7Name";"Category8Name";"Category9Name";"Category10Name";"BrandName";"Weight";"MetaTitle";"MetaDescription";"MetaKeywords";"EANCode";"ProductLanguage";"CanonicalURLCustomizedContent"
"19065177";"33350";"Ventilador Mallorca FARO - Blanco 132cm. Ø";"21,00";"113,22";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";;;"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro sin luz";;;"FARO";"0";"Ventilador Mallorca Faro. Ventiladores de techo sin luz blanco 33350";"Ventilador de techo Mallorca de Faro &#10003; ventilador Mallorca ausencia total de ruidos &#10003; compra ventilador Mallorca Faro al mejor precio GARANTIZADO &#10003; ventilador Mallorca con motor de ultima generación &#10003; Ventilador Mallorca el placer del verano.";"Mallorca, Faro, ventilador de techo, ventiladores de techo, faro, mallorca";"8421776011786";;"faro-ventilador-de-techo-sin-luz-mallorca"
"19065187";"33603";"Ventilador Mini Mallorca FARO Blanco sin luz 106cm.Ø";"21,00";"101,65";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";;;;;;;;"FARO";"0";"Faro. Ventilador de techo Mini Mallorca blanco. Ventiladores Sunaca 33603";"Ventilador de techo Mini Mallorca de Faro &#10003; ventilador Mini Mallorca ausencia total de ruidos &#10003; compra ventilador Mini Mallorca Faro al mejor precio GARANTIZADO &#10003; ventilador Mini Mallorca con motor de ultima generación &#10003; Ventilador Mini Mallorca el placer del verano.";"faro, ventilador de techo, minimallorca, mallorca";"8421776079625";;"faro-ventilador-de-techo-sin-luz-mini-mallorca"
"19065200";"33605";"Ventilador Mini Mallorca FARO Marrón sin luz 106cm.Ø";"21,00";"101,65";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";"Ventiladores de techo\Ventiladores Clasicos";"Ventiladores de techo\Ventiladores Vintage";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro sin luz";;;"FARO";"0";"Faro. Ventilador de techo Mini Mallorca. marrón Rf. 33605";"Ventilador de techo Mini Mallorca de Faro &#10003; ventilador Mini Mallorca ausencia total de ruidos &#10003; compra ventilador Mini Mallorca Faro al mejor precio GARANTIZADO &#10003; ventilador Mini Mallorca con motor de ultima generación &#10003; Ventilador Mini Mallorca el placer del verano.";"faro, ventilador de techo, minimallorca, mallorca";"8421776083905";;"faro-ventilador-de-techo-sin-luz-mini-mallorca"
"19065207";"33604";"Ventilador Mini Mallorca FARO Niquel sin luz 106cm.Ø";"21,00";"103,306";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";;;"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro sin luz";;;"FARO";"0";"Faro. Ventilador de techo Mini Mallorca niquel. Ventiladores Sunaca 33604";"Ventilador de techo Mini Mallorca de Faro &#10003; ventilador Mini Mallorca ausencia total de ruidos &#10003; compra ventilador Mini Mallorca Faro al mejor precio GARANTIZADO &#10003; ventilador Mini Mallorca con motor de ultima generación &#10003; Ventilador Mini Mallorca el placer del verano.";"faro, ventilador de techo, minimallorca, mallorca";"8421776079632";;"faro-ventilador-de-techo-sin-luz-mini-mallorca"
"19065219";"33287";"Ventilador Ibiza FARO - Niquel 132cm. Ø";"21,00";"107,44";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";;;"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro sin luz";;;"FARO";"0";"Ventilador Ibiza niquel Faro. Ventiladores de techo Faro niquel 33287";"Ventilador de techo Ibiza de Faro &#10003; ventilador Ibiza ausencia total de ruidos &#10003; compra ventilador Ibiza Faro al mejor precio GARANTIZADO &#10003; ventilador Ibiza con motor DC de bajo consumo &#10003; Ventilador Ibiza el placer del verano.";"Ibiza, Faro, ventilador de techo, ventiladores de techo, faro, ibiza, niquel";"8421776332874";;"faro-ventilador-de-techo-ibiza-sin-luz"
"19066663";"33288";"Ventilador Ibiza FARO - Marrón 132cm. Ø";"21,00";"106,61";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";"Ventiladores de techo\Ventiladores Clasicos";;"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro sin luz";;;"FARO";"0";"Ventilador sin luz Ibiza Faro. Ventiladores de techo Faro marrón 33288";"Ventilador de techo Ibiza de Faro &#10003; ventilador Ibiza ausencia total de ruidos &#10003; compra ventilador Ibiza Faro al mejor precio GARANTIZADO &#10003; ventilador Ibiza con motor DC de bajo consumo &#10003; Ventilador Ibiza el placer del verano.";"Ibiza, Faro, ventiladores de techo, ventilador de techo, faro, ibiza";"8421776332881";;"faro-ventilador-de-techo-ibiza-sin-luz"
"19066664";"33284";"Ventilador Ibiza FARO - Blanco 132cm. Ø";"21,00";"106,61";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";;"Ventiladores de techo\Ventiladores Vintage";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro sin luz";;;"FARO";"0";"Ventilador sin luz Ibiza Faro. Ventiladores de techo Faro blanco 33284";"Ventilador de techo Ibiza de Faro &#10003; ventilador Ibiza ausencia total de ruidos &#10003; compra ventilador Ibiza Faro al mejor precio GARANTIZADO &#10003; ventilador Ibiza con motor DC de bajo consumo &#10003; Ventilador Ibiza el placer del verano.";"Ibiza, Faro, ventiladores de techo, ventilador de techo, faro, ibiza";"8421776083820";;"faro-ventilador-de-techo-ibiza-sin-luz"
"19066673";"33111";"Ventilador de techo Malvinas FARO - Marrón 140cm. Ø";"21,00";"77,69";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";;;;;;;;"FARO";"0";"Ventilador Malvinas faro. Ventiladores de techo Faro Sunaca";"comprar Ventilador Malvinas Faro. Ventilador de techo sin luz Malvinas marron. Envio gratis en ventiladores de techo faro. Si lo encuentras mas barato, lo mejoramos.";"Malvinas, Faro, ventilador de techo, faro, ventiladores de techo, malvinas";"8421776331112";;"ventilador-malvinas-faro"
"19067407";"33110";"Ventilador de techo Malvinas FARO - gris 140cm. Ø";"21,00";"77,69";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";;;;;;;;"FARO";"0";"Ventilador Malvinas Faro. Ventiladores de techo faro Sunaca";"adquiere tu Ventilador Malvinas faro gris. Compra online Ventilador Faro malvinas. Ventilador de techo sin luz. Envio gratis. Si lo encuentras más barato lo mejoramos. ";"Malvina, Faro, ventilador de techo, faro, ventiladores de techo, malvinas";"8421776331105";;"ventilador-malvinas-faro"
"19067458";"33363";"Ventilador Nisos FARO marrón sin luz 178cm. Ø";"21,00";"142,15";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";;"Ventiladores de techo\Ventiladores Clasicos";"Ventiladores de techo\Ventiladores Vintage";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro sin luz";;;"FARO";"0";"Faro Nisos - Ventilador de techo Grande vintage. 33363";"Compra el Ventilador Nisos de Faro &#10003; Grandes dimensiones &#10003; super silencioso &#10003; Envio gratis &#10003; Ventilador de estilo vintage";"Nisos, Faro, ventilador de techo, faro, ventiladores de techo, nisos, 33363";"8421776007345";;"faro-ventilador-de-techo-nisos-sin-luz"
"19067474";"33352";"Ventilador de techo Cuba FARO - sin luz 132 cm. Ø.";"21,00";"171,9";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";;"Ventiladores de techo\Ventiladores Clasicos";"Ventiladores de techo\Ventiladores Vintage";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro sin luz";;;"FARO";"0";"Faro. Ventilador de techo sin luz Cuba. Ventiladores Sunaca";"Disfruta del verano con el ventilador de Techo Cuba de la marca Faro &#10003; ventilador Cuba con mejor precio garantizado &#10003; ventilador Cuba bajo consumo y silencio total &#10003; ventilador Cuba siente el Caribe  &#10003; ventilador Cuba nostalgia y estilo.";"faro, ventilador de techo, cuba";"8421776333529";;"faro-ventilador-de-techo-cuba-sin-luz"
"19067494";"33005";"Ventilador Eco Indus FARO blanco 3 velocidades 120cm.Ø";"21,00";"71,9";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";"Ventiladores de techo\Ventiladores Clasicos";"Ventiladores de techo\Ventiladores Vintage";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro sin luz";;;"FARO";"0";"Ventilador de techo Eco Indus Faro. Ventiladores Sunaca Faro";"Descubre el Ventilador de techo sin luz Eco Indus Faro. Comprar online Ventilador Faro sin luz con oferta envio Gratis. Ventilador de aspas metalicas. Envio gratis ";"indus, Faro, ventilador de techo, faro, ventiladores de techo, Eco Indus";"8421776005747";;"ventilador-eco-indus-faro-sin-luz"
"19067504";"33001";"Ventilador Indus FARO - blanco 5 velocidades 140cm. Ø";"21,00";"59,5";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";"Ventiladores de techo\Ventiladores Clasicos";"Ventiladores de techo\Ventiladores Vintage";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro sin luz";;;"FARO";"0";"Ventilador de techo Indus Faro. Ventiladores Sunaca";"Compra tu ventilador de techo Indus de faro al mejor precio garantizado. Ventilador de techo sin luz Faro Indus con programador en pared. Envio gratis Si lo encuentra mas barato, lo mejoramos.";"Indus, Faro, ventilador de techo, faro, ventiladores de techo, indus";"8421776330016";;"ventilador-de-techo-indus-faro-sin-luz"
"19067513";"33002";"Ventilador Indus FARO - cromo 5 velocidades 140cm. Ø";"21,00";"71,9";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";;"Ventiladores de techo\Ventiladores Vintage";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro sin luz";;;"FARO";"0";"Ventilador de techo Indus Faro. Ventiladores Sunaca Faro";"descubre el Ventilador de techo sin luz Faro Indus cromo. Comprar online Ventilador Faro sin luz con oferta envio Gratis. Ventilador de aspas metalicas. Si lo encuentras mas barato, lo mejoramos.";"Indus, faro, ventilador de techo, faro, ventiladores de techo, indus";"8421776330023";;"ventilador-indus-faro-cromo"
"19067531";"33011";"Ventilador Mini Indus FARO blanco 5 velocidades 92cm.Ø";"21,00";"52,07";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";;;;;;;;"FARO";"0";"Ventilador Mini Indus Faro. Ventiladores de techo Sunaca";"Comprar on line Ventilador de techo Mini Indus. Ventilador sin luz con aspas de metal y regulador en pared. Oferta envio Gratis. Si encuentras tu ventilador faro mas barato, lo mejoramos.";"Indus, Faro, ventilador de techo, faro, ventiladores de techo, Mini Indus";"8421776330115";;"ventilador-mini-indus-faro-sin-luz"
"19067578";"33382";"Ventilador Mini Eterfan FARO - cromo motor DC. 128cm. Ø";"21,00";"252,89";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Bajo Consumo - DC";"Ventiladores de techo\Ventiladores modernos";;;"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro sin luz";;;"FARO";"0";"Faro. Ventilador de techo Mini Eterfan cromo motor DC. Rf. 33382";"Ventilador de techo Mini Eterfan de la marca Faro &#10003; ventilador Minieterfan Super silencioso &#10003; compra ventilador Mini Eterfan Faro al mejor precio GARANTIZADO &#10003; Mini Eterfan con motor DC de bajo consumo &#10003; Ventilador Mini Eterfan diseñado por Faro desing Tean.";"ventilador de techo, mini eterfan, faro, motor dc, ventiladores de techo.";"8421776023871";;"faro-ventilador-de-techo-min-eterfan-motor-dc"
"19068065";"33470";"Ventilador Palk FARO motor DC con luz 132cm. Ø.";"21,00";"195,87";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Bajo Consumo - DC";"Ventiladores de techo\Ventiladores modernos";;;"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro con luz";;;"FARO";"0";"Faro Palk. Ventilador de techo Palk DC 33470";"Compra el Ventilador de Techo Palk de Faro &#10003; Motor DC de 6 velocidades &#10003; bajo consumo &#10003; Mando a distancia &#10003; 6 velocidades. &#10003; envio gratis* &#10003;";"ventilador, palk, Faro, faro, Palk, Ventilador de techo, dc, 33470";"8421776045811";;"faro-ventilador-de-techo-palk-motor-dc"
"19068079";"33381";"Ventilador motor DC Eterfan FARO sin luz 128cm.Ø";"21,00";"270,25";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Bajo Consumo - DC";"Ventiladores de techo\Ventiladores modernos";;;"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro sin luz";;;"FARO";"0";"Faro. Ventilador de techo Eterfan motor DC. Ventiladores";"Ventilador de techo Eterfan de la marca Faro &#10003; ventilador Eterfan Super silencioso &#10003; compra ventilador Eterfan Faro al mejor precio GARANTIZADO &#10003; Eterfan con motor DC de bajo consumo &#10003; ";"ventilador de techo, eterfan, faro, dc";"8421776023864";;"faro-ventilador-de-techo-eterfan-motor-dc"
"19068133";"33465";"Ventilador Andros FARO Niquel 213cm.Ø";"21,00";"362,81";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Bajo Consumo - DC";"Ventiladores de techo\Ventiladores modernos";;;"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro sin luz";;;"FARO";"0";"Faro Andros. Ventilador de techo Grande Blanco Andros. 33465";"Compra el Ventilador Andros de Faro &#10003; Motor DC de 6 velocidades &#10003; bajo consumo &#10003; Mando a distancia &#10003; Gran tamaño &#10003 Envio gratis";"ventilador de techo, faro, andros, dcAndros, Faro, ventilador de techo, faro, ventiladores de techo, andros, 33465";"8421776079656";;"faro-ventilador-de-techo-andros-motor-dc"
"19068134";"33474";"Ventilador de techo Itaca FARO 132cm. Ø";"21,00";"339,67";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";;;;;;;;"FARO";"0";"Faro. Ventilador de techo Itaca Motor DC. Ventiladores Faro 33474";" Disfruta del verano con el ventilador de Techo Itaca de la marca Faro &#10003; ventilador Itaca con motor DC de 6 velocidades &#10003; ventilador Itaca bajo consumo y silencio total &#10003; ventilador Itaca Faro Mando a distancia &#10003; ventilador Itaca motor ultima generación.";"ventilador de techo, faro, itaca, dc";"8421776062665";;"faro-ventilador-de-techo-andros-motor-dc"
"19068141";"33471N";"Ventilador Pemba FARO - blanco Motor DC. Sin luz 132cm. Ø";"21,00";"199,17";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Bajo Consumo - DC";"Ventiladores de techo\Ventiladores modernos";;;"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro sin luz";;;"FARO";"0";"Faro. Ventilador de techo Pemba Motor DC. Ventiladores 33471";"Ventilador de techo Pemba de la marca Faro &#10003; ventilador Pemba Super silencioso &#10003; compra ventilador Pemba Faro al mejor precio GARANTIZADO &#10003; Pemba con motor DC de bajo consumo &#10003; Ventilador con iluminación LED.";"ventilador de techo, faro, Pemba, dc";"8421776045859";;"faro-ventilador-de-techo-pemba-motor-dc"
